Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0373,0.1052,0.2825,-0.2197,0.1116,-0.1181,-0.3878,960.0
Anomalia,0.0308,0.1035,0.2825,-0.2168,0.108,-0.0256,-0.2695,960.0
Anomalia,0.0445,0.1116,0.3271,-0.2332,0.1201,-0.0176,-0.1765,2640.0
Anomalia,0.0416,0.1628,0.4731,-0.3899,0.168,0.0009,0.0618,960.0
Anomalia,0.0214,0.1978,0.4731,-0.5674,0.1989,-0.1818,-0.1032,4320.0
Anomalia,0.0468,0.2385,0.5925,-0.5674,0.243,-0.2259,-0.4691,3120.0
Anomalia,0.0178,0.246,0.5925,-0.5674,0.2466,-0.0442,-0.6539,2880.0
Anomalia,0.029,0.2395,0.5925,-0.5674,0.2413,-0.2339,-0.4718,2880.0
Anomalia,0.0391,0.2148,0.5925,-0.5359,0.2184,-0.2429,-0.0116,2880.0
Anomalia,0.0148,0.1749,0.4118,-0.4696,0.1755,-0.3807,-0.1525,2880.0
Anomalia,0.042,0.1702,0.4118,-0.4696,0.1753,-0.4827,0.0846,2880.0
Anomalia,0.0195,0.1602,0.4028,-0.397,0.1614,-0.2955,-0.2427,1920.0
Anomalia,0.0306,0.1609,0.4028,-0.397,0.1638,-0.1995,-0.3323,2880.0
Anomalia,0.0421,0.1528,0.4028,-0.397,0.1585,-0.3451,0.1077,2880.0
Anomalia,0.0282,0.1458,0.4028,-0.397,0.1485,-0.1489,-0.0729,2880.0
Anomalia,0.0406,0.1695,0.6784,-0.5005,0.1742,0.4781,2.0334,1920.0
Anomalia,0.0327,0.2272,0.9119,-0.5616,0.2295,0.7704,2.6215,1920.0
Anomalia,0.0119,0.2556,0.9119,-0.5656,0.2559,0.594,1.3233,1920.0
Anomalia,0.0317,0.2812,0.9119,-0.5656,0.283,0.5309,0.4151,3360.0
Anomalia,0.0243,0.2745,0.9119,-0.5656,0.2756,0.4599,0.3449,3360.0
Anomalia,0.0262,0.2283,0.6793,-0.5656,0.2298,0.2429,-0.0305,3360.0
Anomalia,0.0536,0.2037,0.6793,-0.3361,0.2106,0.3401,-0.0087,3360.0
Anomalia,0.0258,0.1892,0.4277,-0.6035,0.1909,-0.3955,0.1525,3360.0
Anomalia,0.0279,0.1795,0.5466,-0.6035,0.1817,-0.2015,1.0057,4080.0
Anomalia,0.0314,0.1783,0.5466,-0.6035,0.181,-0.3369,1.0143,4080.0
Anomalia,0.0198,0.1769,0.5466,-0.6035,0.178,-0.2994,1.0064,4080.0
Anomalia,0.033,0.1505,0.5466,-0.3436,0.1541,0.1651,0.5383,2880.0
Anomalia,0.0387,0.1279,0.3357,-0.3025,0.1336,-0.2379,-0.2512,2880.0
Anomalia,0.0194,0.1292,0.285,-0.3167,0.1306,-0.3128,-0.511,2880.0
Anomalia,0.0305,0.1203,0.338,-0.3167,0.1241,-0.1705,-0.1584,5280.0
Anomalia,0.0356,0.1228,0.338,-0.3167,0.1279,-0.2451,-0.2348,5280.0
Anomalia,0.0295,0.1216,0.338,-0.3167,0.1252,-0.187,-0.221,3360.0
Anomalia,0.0516,0.1157,0.338,-0.2322,0.1267,-0.0588,-0.1543,4080.0
Anomalia,0.0285,0.1188,0.3332,-0.2318,0.1222,-0.0235,-0.6573,3360.0
Anomalia,0.0301,0.1556,0.5247,-0.377,0.1585,0.305,0.3758,3840.0
Anomalia,0.0334,0.1682,0.5247,-0.377,0.1715,0.3126,-0.1084,3360.0
Anomalia,0.012,0.179,0.5247,-0.377,0.1794,0.4873,-0.3467,3360.0
Anomalia,0.0467,0.1922,0.5247,-0.377,0.1978,0.1405,-0.8166,3360.0
Anomalia,0.0237,0.1756,0.3941,-0.4143,0.1771,0.0632,-0.7314,3360.0
Anomalia,0.0281,0.1704,0.3941,-0.4143,0.1727,-0.0854,-0.6973,3360.0
Anomalia,0.0403,0.1865,0.4487,-0.5268,0.1908,-0.4439,0.0876,3360.0
Anomalia,0.007,0.2129,0.6369,-0.5268,0.213,0.0796,0.0548,5040.0
Anomalia,0.0472,0.2191,0.6369,-0.5268,0.2242,-0.0625,-0.1363,5040.0
Anomalia,0.0281,0.2399,0.6369,-0.5268,0.2416,0.0535,-0.6335,2880.0
Anomalia,0.0369,0.2204,0.6369,-0.4763,0.2235,0.118,-0.4952,2880.0
Anomalia,0.0427,0.1811,0.5005,-0.4008,0.1861,-0.0978,-0.3546,1200.0
Anomalia,0.0105,0.1974,0.5453,-0.5441,0.1977,0.0353,0.0216,4080.0
Anomalia,0.0305,0.2353,0.674,-0.6261,0.2373,0.0635,0.2798,3120.0
Anomalia,0.0229,0.262,0.674,-0.6261,0.263,0.148,-0.1871,3360.0
Anomalia,0.0195,0.2948,0.674,-0.6267,0.2955,0.0802,-0.6792,3360.0
Anomalia,0.0467,0.2864,0.674,-0.6267,0.2902,-0.084,-0.6351,3360.0
Anomalia,0.0286,0.2379,0.614,-0.6267,0.2397,0.0179,-0.0992,3360.0
Anomalia,0.0272,0.2138,0.529,-0.6267,0.2155,-0.011,0.0733,3360.0
Anomalia,0.0404,0.1825,0.5374,-0.3146,0.187,0.3988,-0.4477,3360.0
Anomalia,0.0072,0.1733,0.5374,-0.4243,0.1735,0.2717,-0.124,3360.0
Anomalia,0.0286,0.1802,0.5374,-0.4243,0.1825,0.1005,-0.4011,3120.0
Anomalia,0.0323,0.1797,0.5374,-0.4243,0.1826,0.0106,-0.4966,2880.0
Anomalia,0.0265,0.1683,0.3622,-0.4243,0.1703,-0.2849,-0.7325,2880.0
Anomalia,0.0448,0.1532,0.3622,-0.3129,0.1596,-0.3269,-0.7221,2640.0
Anomalia,0.0199,0.18,0.4012,-0.6031,0.1811,-0.5485,0.0834,960.0
Anomalia,0.0219,0.205,0.6085,-0.6031,0.2062,-0.0727,0.4868,3360.0
Anomalia,0.0236,0.2045,0.6085,-0.6031,0.2058,-0.0309,0.5802,3360.0
Anomalia,0.0305,0.2086,0.6085,-0.6031,0.2108,-0.0121,0.4251,3360.0
Anomalia,0.047,0.1821,0.6085,-0.5059,0.1881,0.3063,0.593,3360.0
Anomalia,0.0385,0.143,0.4254,-0.3726,0.1481,0.0906,-0.3937,4080.0
Anomalia,0.0309,0.1346,0.4254,-0.2447,0.1381,0.1975,-0.4832,4080.0
Anomalia,0.0246,0.1257,0.2916,-0.2447,0.1281,0.0611,-0.7226,4080.0
Anomalia,0.0218,0.1267,0.2916,-0.3574,0.1285,-0.2141,-0.3621,4560.0
Anomalia,0.0245,0.1196,0.2916,-0.3574,0.1221,-0.175,-0.161,960.0
Anomalia,0.0349,0.1219,0.2916,-0.3574,0.1268,-0.3458,-0.1999,960.0
Anomalia,0.0251,0.1339,0.3027,-0.3574,0.1363,-0.309,-0.579,960.0
Anomalia,0.0271,0.1474,0.4506,-0.3628,0.1499,0.0804,-0.1964,1200.0
Anomalia,0.0154,0.2229,0.7057,-0.6603,0.2234,-0.0335,1.0778,960.0
Anomalia,0.0247,0.2344,0.7057,-0.6603,0.2357,0.0438,0.6117,3120.0
Anomalia,0.0353,0.2465,0.7057,-0.6603,0.249,0.0782,0.2743,3120.0
Anomalia,0.036,0.2486,0.7057,-0.6603,0.2512,0.1408,0.1799,2880.0
Anomalia,0.051,0.1949,0.532,-0.2998,0.2015,0.4977,-0.7208,2880.0
Anomalia,0.03,0.1884,0.532,-0.3317,0.1908,0.4896,-0.4807,2880.0
Anomalia,0.0154,0.1852,0.4704,-0.3317,0.1859,0.3355,-0.7893,1200.0
Anomalia,0.0237,0.1858,0.4537,-0.3317,0.1873,0.0524,-0.7582,1200.0
Anomalia,0.0188,0.1886,0.4886,-0.3317,0.1896,0.2105,-0.5796,480.0
Anomalia,0.0323,0.1888,0.4886,-0.3279,0.1915,0.1675,-0.643,480.0
Anomalia,0.046,0.176,0.4886,-0.3338,0.1819,0.0403,-0.3535,3360.0
Anomalia,0.0264,0.1897,0.5349,-0.5126,0.1916,-0.1339,0.1725,3360.0
Anomalia,0.032,0.198,0.5349,-0.5355,0.2006,-0.4977,0.3852,3120.0
Anomalia,0.028,0.2163,0.5478,-0.5355,0.2181,-0.4312,0.1954,3120.0
Anomalia,0.0223,0.2215,0.5478,-0.5355,0.2226,-0.2375,0.0657,3120.0
Anomalia,0.0334,0.2114,0.5478,-0.5355,0.214,-0.1776,-0.0933,3360.0
Anomalia,0.0288,0.1973,0.5478,-0.5107,0.1994,0.1346,-0.1589,2880.0
Anomalia,0.0259,0.1652,0.5188,-0.3755,0.1672,0.4104,-0.0672,2880.0
Anomalia,0.0246,0.1597,0.4043,-0.5307,0.1616,-0.0856,0.3156,3360.0
Anomalia,0.0257,0.1459,0.3651,-0.5307,0.1482,-0.135,0.4576,4080.0
Anomalia,0.0251,0.1344,0.3515,-0.5307,0.1367,-0.4184,1.0288,4080.0
Anomalia,0.0359,0.1437,0.3515,-0.5307,0.1481,-0.542,0.5289,4080.0
Anomalia,0.0364,0.1273,0.3515,-0.251,0.1324,0.0466,-0.5831,2880.0
Anomalia,0.0281,0.1106,0.3008,-0.2418,0.1141,-0.007,-0.4131,2880.0
Anomalia,0.0321,0.1099,0.3008,-0.2418,0.1145,-0.0455,-0.3848,3120.0
Anomalia,0.0159,0.102,0.3327,-0.1996,0.1033,0.3306,0.0592,4080.0
Anomalia,0.0272,0.1057,0.3327,-0.1996,0.1092,0.2721,0.0813,4080.0
Anomalia,0.0342,0.1084,0.3327,-0.1996,0.1137,0.3,-0.2131,4080.0
Anomalia,0.024,0.1185,0.3327,-0.2868,0.1209,0.2341,-0.2365,4080.0
Anomalia,0.0396,0.1234,0.4425,-0.2868,0.1296,0.232,0.1291,960.0
Anomalia,0.0283,0.1331,0.4425,-0.3396,0.1361,-0.074,0.0597,960.0
Anomalia,0.0259,0.1557,0.4452,-0.3473,0.1578,0.1031,-0.0542,4320.0
Anomalia,0.0444,0.168,0.4452,-0.3473,0.1738,-0.0733,-0.3891,2880.0
Anomalia,0.0273,0.1772,0.4452,-0.3473,0.1792,-0.0394,-0.7557,2880.0
Anomalia,0.0399,0.175,0.4452,-0.3473,0.1795,-0.0564,-0.8299,2880.0
Anomalia,0.0324,0.1675,0.3542,-0.3795,0.1706,-0.2055,-0.7427,2880.0
Anomalia,0.019,0.1883,0.6452,-0.5389,0.1893,-0.0267,0.1948,4080.0
Anomalia,0.0328,0.2115,0.6452,-0.5389,0.2141,0.0954,0.3914,4080.0
Anomalia,0.0129,0.2237,0.6452,-0.5389,0.2241,0.1503,0.1135,5040.0
Anomalia,0.0323,0.2332,0.6452,-0.5389,0.2354,0.0845,-0.2744,5280.0
Anomalia,0.0331,0.2059,0.629,-0.5053,0.2086,0.1218,-0.008,3360.0
Anomalia,0.0211,0.1808,0.4379,-0.4656,0.182,0.031,-0.4407,5280.0
Anomalia,0.0219,0.2152,0.7137,-0.5205,0.2163,0.3478,0.7774,3360.0
Anomalia,0.0218,0.2566,0.7808,-0.7312,0.2575,0.3464,0.976,1920.0
Anomalia,0.0306,0.2958,0.7808,-0.7312,0.2973,0.268,-0.0584,5280.0
Anomalia,0.0461,0.3098,0.7808,-0.7312,0.3132,0.2248,-0.2904,5280.0
Anomalia,0.0531,0.2993,0.7808,-0.7312,0.3039,0.2287,-0.3375,3360.0
Anomalia,0.0438,0.2548,0.7166,-0.5749,0.2586,0.3976,-0.1185,3360.0
Anomalia,0.0258,0.2303,0.7166,-0.5716,0.2317,0.4674,0.3563,3360.0
Anomalia,0.0103,0.2225,0.6225,-0.5716,0.2227,0.3156,0.0005,3360.0
Anomalia,0.0211,0.1962,0.5338,-0.5716,0.1973,0.1086,0.325,3120.0
Anomalia,0.0212,0.1957,0.5338,-0.5716,0.1969,0.0979,0.3465,960.0
Anomalia,0.0425,0.1877,0.5338,-0.3966,0.1924,-0.0262,-0.3045,2880.0
Anomalia,0.043,0.1692,0.5338,-0.3659,0.1746,0.0488,-0.2499,480.0
Anomalia,0.0366,0.1632,0.3788,-0.3659,0.1673,-0.2022,-0.5765,3840.0
Anomalia,0.0206,0.1907,0.4748,-0.4823,0.1918,-0.2901,-0.3835,960.0
Anomalia,0.015,0.1954,0.4748,-0.5096,0.196,-0.2246,-0.0855,5040.0
Anomalia,0.0284,0.1977,0.4748,-0.5096,0.1997,-0.2898,-0.0979,5280.0
Anomalia,0.0226,0.1928,0.4748,-0.5096,0.1941,-0.2494,0.1449,5280.0
Anomalia,0.0505,0.1656,0.4191,-0.5096,0.1731,-0.2244,0.4315,960.0
Anomalia,0.0285,0.1516,0.3655,-0.3183,0.1542,0.0949,-0.4895,3360.0
Anomalia,0.0332,0.1443,0.3409,-0.3183,0.1481,-0.0713,-0.3659,960.0
Anomalia,0.0307,0.1463,0.3409,-0.3075,0.1495,0.0523,-0.6995,960.0
Anomalia,0.0216,0.1417,0.3866,-0.3075,0.1433,0.1935,-0.5062,960.0
Anomalia,0.0492,0.1258,0.3866,-0.2545,0.135,0.0646,-0.4299,960.0
Anomalia,0.0226,0.1297,0.3866,-0.2545,0.1317,0.1366,-0.6051,960.0
Anomalia,0.0378,0.138,0.4249,-0.2545,0.1431,0.2127,-0.2869,960.0
Anomalia,0.0254,0.1782,0.4721,-0.5103,0.18,-0.0822,0.1329,5040.0
Anomalia,-0.0003,0.2068,0.4721,-0.5103,0.2068,0.0605,-0.5366,3120.0
Anomalia,0.0404,0.229,0.4721,-0.5103,0.2325,-0.357,-0.6516,3120.0
Anomalia,0.0181,0.2403,0.4721,-0.5103,0.241,-0.2266,-1.0318,3120.0
Anomalia,0.0404,0.2144,0.4327,-0.5057,0.2182,-0.461,-0.7521,2880.0
Anomalia,0.0583,0.1912,0.4327,-0.5057,0.1999,-0.4723,-0.3286,2880.0
Anomalia,0.0218,0.2075,0.6444,-0.5357,0.2087,0.0335,-0.0825,5280.0
Anomalia,0.0314,0.2277,0.6444,-0.5578,0.2298,0.0357,-0.0635,5280.0
Anomalia,0.0284,0.2589,0.6444,-0.6185,0.2605,-0.0752,-0.4138,5280.0
Anomalia,0.0119,0.2639,0.6444,-0.6185,0.2642,0.0523,-0.5283,5280.0
Anomalia,0.04,0.2414,0.5704,-0.6185,0.2447,-0.1732,-0.3594,3360.0
Anomalia,0.0277,0.2184,0.4802,-0.6185,0.2202,-0.2414,-0.0978,3360.0
Anomalia,0.0247,0.1888,0.4621,-0.4469,0.1904,-0.0518,-0.4842,3360.0
Anomalia,0.0365,0.1799,0.4124,-0.4469,0.1836,-0.2057,-0.3854,5040.0
Anomalia,0.0195,0.1758,0.3772,-0.4469,0.1769,-0.2877,-0.5126,5040.0
Anomalia,0.0426,0.1738,0.387,-0.3594,0.1789,-0.01,-0.8927,5280.0
Anomalia,0.0341,0.1784,0.4729,-0.3734,0.1817,0.0516,-0.5423,5280.0
Anomalia,0.0318,0.1741,0.4729,-0.3734,0.1769,0.0582,-0.3689,2880.0
Anomalia,0.0293,0.1631,0.4729,-0.3734,0.1657,0.1218,-0.067,2880.0
Anomalia,0.0207,0.1761,0.518,-0.3734,0.1773,0.1742,0.3403,3840.0
Anomalia,0.0195,0.1714,0.518,-0.335,0.1725,0.1829,0.1451,5280.0
Anomalia,0.0316,0.177,0.518,-0.335,0.1798,0.3503,0.1437,960.0
Anomalia,0.0373,0.1736,0.518,-0.335,0.1776,0.3522,0.2442,960.0
Anomalia,0.0367,0.1418,0.5011,-0.3188,0.1465,0.3573,0.5101,960.0
Anomalia,0.0435,0.1207,0.5011,-0.2564,0.1283,0.5189,1.0761,960.0
Anomalia,0.0277,0.1083,0.3317,-0.2564,0.1118,0.1212,-0.083,960.0
Anomalia,0.0289,0.1086,0.3317,-0.2564,0.1124,-0.1567,0.1233,960.0
Anomalia,0.028,0.1045,0.3317,-0.2416,0.1082,0.0718,-0.0815,4080.0
Anomalia,0.026,0.1017,0.3317,-0.2416,0.105,0.0808,-0.0674,4080.0
Anomalia,0.0344,0.0903,0.2234,-0.2416,0.0967,-0.3311,-0.2261,960.0
Anomalia,0.0229,0.0976,0.2234,-0.2437,0.1003,-0.205,-0.5255,4320.0
Anomalia,0.0319,0.1428,0.4565,-0.3486,0.1463,0.1977,0.4142,4320.0
Anomalia,0.0247,0.1799,0.4696,-0.4771,0.1816,-0.0574,0.1471,3120.0
Anomalia,0.024,0.2104,0.5666,-0.4771,0.2117,0.1085,-0.3822,2880.0
Anomalia,0.0449,0.2282,0.5666,-0.4771,0.2326,-0.0275,-0.6175,2880.0
Anomalia,0.0285,0.219,0.5666,-0.4771,0.2208,-0.0822,-0.2668,2880.0
Anomalia,0.0387,0.2047,0.5666,-0.4581,0.2083,-0.0493,-0.2074,2880.0
Anomalia,0.0304,0.1838,0.4955,-0.4581,0.1863,-0.1925,-0.0831,2880.0
Anomalia,0.0147,0.1611,0.3903,-0.4581,0.1618,-0.3285,-0.3126,2880.0
Anomalia,0.0403,0.1584,0.3903,-0.3169,0.1635,-0.1238,-0.6109,2880.0
Anomalia,0.0242,0.1472,0.3674,-0.3135,0.1491,0.0392,-0.6354,960.0
Anomalia,0.0441,0.1514,0.3674,-0.3135,0.1576,-0.0489,-0.7695,480.0
Anomalia,0.0471,0.1657,0.4444,-0.3135,0.1723,-0.0888,-0.8192,1200.0
Anomalia,0.016,0.2106,0.7137,-0.5739,0.2112,0.0414,0.5121,1680.0
Anomalia,0.0207,0.2611,0.8532,-0.5739,0.2619,0.2929,0.2603,720.0
Anomalia,0.0341,0.2855,0.8532,-0.5739,0.2876,0.2928,-0.3328,3360.0
Anomalia,0.0123,0.2822,0.8532,-0.5739,0.2824,0.4618,-0.1042,3360.0
Anomalia,0.0532,0.2677,0.8532,-0.4821,0.2729,0.3587,-0.3796,3360.0
Anomalia,0.0359,0.2296,0.6198,-0.3943,0.2324,0.3849,-0.627,3360.0
Anomalia,0.0195,0.1887,0.5639,-0.3905,0.1897,0.3381,-0.0627,3360.0
Anomalia,0.0375,0.1962,0.5639,-0.4723,0.1997,0.0537,-0.1521,3360.0
Anomalia,0.0135,0.1658,0.4514,-0.4723,0.1664,-0.1408,0.0074,4080.0
Anomalia,0.0411,0.1595,0.4514,-0.4723,0.1647,-0.1121,0.2975,4080.0
Anomalia,0.0443,0.1602,0.4514,-0.4723,0.1662,-0.1951,0.2422,4080.0
Anomalia,0.0345,0.1413,0.4514,-0.271,0.1455,0.2466,-0.0448,3840.0
Anomalia,0.0371,0.1291,0.344,-0.271,0.1343,-0.0037,-0.3329,3840.0
Anomalia,0.0272,0.1698,0.702,-0.5595,0.172,0.1734,2.6159,3600.0
Anomalia,0.0091,0.1801,0.702,-0.5595,0.1804,0.2812,1.922,5040.0
Anomalia,0.0365,0.2014,0.702,-0.5595,0.2047,0.2453,0.8014,3360.0
Anomalia,0.0352,0.2026,0.702,-0.5595,0.2056,0.2221,0.7413,3360.0
Anomalia,0.0368,0.166,0.5186,-0.3824,0.17,0.232,-0.0233,3360.0
Anomalia,0.0407,0.1565,0.5186,-0.2789,0.1617,0.4093,0.0634,3360.0
Anomalia,0.0125,0.1338,0.3396,-0.2843,0.1344,0.0289,-0.4743,3360.0
Anomalia,0.0153,0.1375,0.3467,-0.2843,0.1383,0.205,-0.3893,3360.0
Anomalia,0.0277,0.1513,0.3467,-0.3774,0.1538,-0.1601,-0.4216,3360.0
Anomalia,0.0296,0.1492,0.3467,-0.3774,0.1521,-0.241,-0.4741,960.0
Anomalia,0.0586,0.1414,0.3467,-0.3774,0.1531,-0.4662,-0.2031,960.0
Anomalia,0.0414,0.1636,0.3505,-0.4385,0.1687,-0.5937,-0.1533,960.0
Anomalia,0.0411,0.1826,0.5535,-0.4385,0.1872,-0.071,0.1429,960.0
Anomalia,0.0275,0.1894,0.5535,-0.4385,0.1914,0.025,-0.1182,5040.0
Anomalia,0.0157,0.1987,0.5535,-0.4385,0.1994,0.1979,-0.3046,5040.0
Anomalia,0.03,0.182,0.5535,-0.4331,0.1844,0.2602,-0.0614,5280.0
Anomalia,0.0261,0.1402,0.3957,-0.3265,0.1426,-0.0291,-0.2732,2880.0
Anomalia,0.0455,0.1542,0.6565,-0.3265,0.1608,0.8257,2.0225,2880.0
Anomalia,0.032,0.1911,0.7731,-0.4796,0.1938,1.0286,3.1279,3120.0
Anomalia,0.0241,0.2306,0.7731,-0.5777,0.2318,0.4777,1.1813,3120.0
Anomalia,0.0327,0.2759,0.7731,-0.5777,0.2779,0.4503,0.1193,3360.0
Anomalia,0.0172,0.3029,0.7731,-0.6569,0.3034,0.2717,-0.3519,3360.0
Anomalia,0.0336,0.2844,0.7356,-0.6569,0.2863,0.0608,-0.3716,3360.0
Anomalia,0.0396,0.2684,0.7356,-0.6569,0.2713,0.1139,-0.1797,3360.0
Anomalia,0.0215,0.2355,0.6321,-0.6569,0.2365,0.0092,-0.1519,3360.0
Anomalia,0.0281,0.2029,0.4675,-0.4859,0.2049,-0.065,-0.39,3360.0
Anomalia,0.0317,0.2006,0.4617,-0.4859,0.2031,-0.2164,-0.4678,3120.0
Anomalia,0.0201,0.202,0.4617,-0.4859,0.203,-0.2488,-0.4711,3120.0
Anomalia,0.0454,0.2108,0.5048,-0.4859,0.2157,-0.2903,-0.371,2640.0
Anomalia,0.0446,0.1948,0.5048,-0.4089,0.1998,-0.1315,-0.422,960.0
Anomalia,0.0291,0.1861,0.5048,-0.4089,0.1884,-0.0506,-0.2943,2880.0
Anomalia,0.0382,0.1899,0.5048,-0.4617,0.1937,0.0401,-0.387,3360.0
Anomalia,0.0119,0.1959,0.5389,-0.4871,0.1963,-0.0218,-0.2289,3360.0
Anomalia,0.0291,0.1933,0.5389,-0.4871,0.1955,-0.1705,-0.1802,3360.0
Anomalia,0.0338,0.1945,0.5389,-0.4871,0.1974,-0.2507,-0.1773,3360.0
Anomalia,0.0368,0.1664,0.5389,-0.4871,0.1705,-0.3272,0.4089,3360.0
Anomalia,0.0402,0.1256,0.2985,-0.276,0.1318,-0.0987,-0.7349,3360.0
Anomalia,0.0269,0.1192,0.2904,-0.276,0.1222,0.0817,-0.5983,480.0
Anomalia,0.0238,0.1033,0.2735,-0.2059,0.106,0.0797,-0.5849,480.0
Anomalia,0.0352,0.1002,0.2735,-0.175,0.1062,0.0694,-0.5805,4560.0
Anomalia,0.0384,0.1041,0.2645,-0.2251,0.1109,-0.1608,-0.526,4080.0
Anomalia,0.0348,0.1042,0.2524,-0.2251,0.1098,-0.2807,-0.4273,960.0
Anomalia,0.0393,0.109,0.2524,-0.2251,0.1159,-0.3347,-0.541,4320.0
Anomalia,0.0222,0.1716,0.6911,-0.5059,0.173,0.1176,2.3416,2640.0
Anomalia,0.0258,0.2112,0.6911,-0.5059,0.2128,0.1542,0.7319,3120.0
Anomalia,0.0393,0.2502,0.6911,-0.5059,0.2532,-0.0236,-0.3421,2880.0
Anomalia,0.0288,0.2914,0.6911,-0.5987,0.2928,0.0205,-0.7983,2880.0
Anomalia,0.0389,0.2805,0.6469,-0.5987,0.2832,-0.1077,-0.7999,2880.0
Anomalia,0.0277,0.2608,0.6469,-0.5987,0.2622,-0.0938,-0.5784,2880.0
Anomalia,0.0251,0.2308,0.6469,-0.5987,0.2321,-0.1106,-0.0352,2880.0
Anomalia,0.0282,0.1889,0.4773,-0.5117,0.191,-0.1027,-0.3538,2880.0
Anomalia,0.0353,0.1667,0.3947,-0.33,0.1704,-0.0529,-0.8565,5040.0
Anomalia,0.0325,0.1564,0.3947,-0.2727,0.1597,0.1835,-0.8077,960.0
Anomalia,0.042,0.1486,0.3947,-0.2727,0.1544,0.0776,-0.8178,5280.0
Anomalia,0.0416,0.1581,0.4239,-0.2898,0.1635,0.2791,-0.6342,720.0
Anomalia,0.0334,0.1734,0.523,-0.393,0.1766,0.3036,0.0517,720.0
Anomalia,0.0378,0.2103,0.5706,-0.5608,0.2137,-0.1121,-0.0214,3120.0
Anomalia,0.0217,0.2368,0.5706,-0.6642,0.2378,-0.1457,-0.0718,3120.0
Anomalia,0.0298,0.2266,0.5706,-0.6642,0.2286,-0.344,0.3234,3360.0
Anomalia,0.0253,0.2198,0.5706,-0.6642,0.2212,-0.3787,0.2859,3360.0
Anomalia,0.0324,0.1851,0.4571,-0.6642,0.1879,-0.4045,1.0297,3360.0
Anomalia,0.036,0.1501,0.3991,-0.2958,0.1543,0.0684,-0.5131,3360.0
Anomalia,0.0244,0.1802,0.3991,-0.7614,0.1818,-0.873,1.8689,2640.0
Anomalia,0.0325,0.1764,0.5067,-0.7614,0.1793,-0.7977,2.7133,4080.0
Anomalia,0.0273,0.1767,0.5067,-0.7614,0.1788,-0.7677,2.6145,4080.0
Anomalia,0.0334,0.1754,0.5067,-0.7614,0.1785,-0.8312,2.8552,2880.0
Anomalia,0.0374,0.1365,0.5067,-0.2591,0.1416,0.4319,0.4707,3360.0
Anomalia,0.0327,0.1219,0.281,-0.2591,0.1262,-0.0773,-0.5026,4080.0
Anomalia,0.0241,0.1203,0.281,-0.3254,0.1226,-0.2136,-0.2494,4080.0
Anomalia,0.0277,0.1262,0.3528,-0.3254,0.1293,-0.0535,-0.1755,480.0
Anomalia,0.0367,0.1275,0.3528,-0.3254,0.1326,-0.0181,-0.3191,480.0
Anomalia,0.0409,0.1302,0.3528,-0.3254,0.1364,-0.1125,-0.4762,960.0
Anomalia,0.0526,0.129,0.3528,-0.2937,0.1394,-0.1636,-0.4667,960.0
Anomalia,0.0281,0.1349,0.373,-0.2937,0.1377,-0.1107,-0.3955,960.0
Anomalia,0.0316,0.1435,0.373,-0.2937,0.147,-0.1167,-0.5175,3840.0
Anomalia,0.0177,0.1573,0.373,-0.3636,0.1583,-0.0744,-0.5748,3120.0
Anomalia,0.0221,0.1642,0.373,-0.3636,0.1657,-0.0167,-0.7528,3120.0
Anomalia,0.038,0.1707,0.3271,-0.3636,0.1749,-0.209,-0.8839,960.0
Anomalia,0.0247,0.1683,0.3271,-0.3636,0.1701,-0.0912,-0.7977,960.0
Anomalia,0.0405,0.1555,0.3236,-0.3334,0.1607,-0.1267,-0.6066,2880.0
Anomalia,0.0291,0.1912,0.4494,-0.5322,0.1934,-0.3208,-0.0365,4080.0
Anomalia,0.0335,0.1868,0.4494,-0.5322,0.1898,-0.2606,0.1975,4080.0
Anomalia,0.0443,0.1853,0.4494,-0.5322,0.1906,-0.3215,0.2736,3840.0
Anomalia,0.0301,0.1889,0.4494,-0.5322,0.1913,-0.1698,-0.029,3360.0
Anomalia,0.0412,0.1574,0.383,-0.3763,0.1627,-0.0142,-0.5375,1200.0
Anomalia,0.0341,0.1903,0.5921,-0.6263,0.1934,-0.2515,0.6689,3360.0
Anomalia,0.0303,0.2351,0.8954,-0.6263,0.237,0.3031,1.0036,2880.0
Anomalia,0.0279,0.2957,0.8954,-0.7035,0.297,-0.0297,0.0103,3360.0
Anomalia,0.0348,0.3219,0.8954,-0.7035,0.3238,0.0549,-0.4357,3360.0
Anomalia,0.021,0.3104,0.8954,-0.7035,0.3111,0.1713,-0.3065,3360.0
Anomalia,0.0417,0.2956,0.6632,-0.7035,0.2985,-0.1354,-0.4623,3360.0
Anomalia,0.0366,0.2452,0.6632,-0.4994,0.2479,0.1473,-0.4051,3360.0
Anomalia,0.0344,0.201,0.5445,-0.4406,0.204,-0.076,-0.2316,3360.0
Anomalia,0.0346,0.1907,0.5445,-0.4406,0.1938,0.1124,-0.0544,3360.0
Anomalia,0.0173,0.1622,0.4308,-0.4406,0.1632,-0.2889,0.1539,3360.0
Anomalia,0.0298,0.1518,0.4308,-0.3999,0.1546,-0.1362,0.1146,5040.0
Anomalia,0.0298,0.1583,0.3974,-0.3999,0.1611,-0.2088,-0.2009,2640.0
Anomalia,0.0423,0.1531,0.3974,-0.3999,0.1588,-0.3014,-0.0152,2880.0
