Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.014,0.1512,0.3315,-0.2416,0.1518,0.1185,-1.0559,2640.0
Anomalia,0.0134,0.1517,0.3315,-0.2912,0.1522,0.0154,-0.8897,2400.0
Anomalia,0.0163,0.1565,0.3315,-0.2933,0.1573,-0.06,-0.8852,2400.0
Anomalia,-0.0026,0.1658,0.3473,-0.3622,0.1658,-0.2064,-0.8092,2640.0
Anomalia,0.0085,0.1802,0.3473,-0.3622,0.1804,-0.1465,-1.0565,2640.0
Anomalia,0.0079,0.1799,0.3473,-0.3622,0.18,-0.0711,-1.0992,2640.0
Anomalia,0.0179,0.1872,0.4124,-0.3622,0.1881,-0.0396,-1.0227,2880.0
Anomalia,0.0245,0.1821,0.4124,-0.3465,0.1837,-0.0419,-1.0533,2880.0
Anomalia,0.0035,0.1795,0.4124,-0.3465,0.1796,0.0136,-1.0186,2880.0
Anomalia,0.0039,0.1764,0.4124,-0.3465,0.1764,0.0211,-0.9573,2880.0
Anomalia,0.0001,0.1506,0.2875,-0.3465,0.1506,-0.2051,-0.8858,2880.0
Anomalia,-0.0005,0.1422,0.3037,-0.301,0.1422,-0.1426,-0.9604,2880.0
Anomalia,0.0219,0.1348,0.358,-0.301,0.1366,-0.0764,-0.4303,2880.0
Anomalia,0.0204,0.1256,0.358,-0.301,0.1272,-0.0154,0.0478,2880.0
Anomalia,0.0091,0.1222,0.358,-0.301,0.1226,0.1694,0.3427,2880.0
Anomalia,0.0155,0.1064,0.358,-0.2126,0.1075,0.5067,0.5299,3120.0
Anomalia,-0.0016,0.1294,0.3096,-0.3361,0.1294,0.0962,-0.0105,2880.0
Anomalia,0.0053,0.1413,0.3096,-0.3361,0.1414,0.0085,-0.5033,2880.0
Anomalia,0.0157,0.1402,0.3096,-0.3361,0.1411,-0.214,-0.4001,2640.0
Anomalia,0.0132,0.1411,0.3096,-0.3361,0.1417,-0.206,-0.4402,2640.0
Anomalia,0.0202,0.1349,0.2745,-0.3434,0.1364,-0.2969,-0.3102,2640.0
Anomalia,0.0106,0.1452,0.2745,-0.3434,0.1456,-0.293,-0.5181,2640.0
Anomalia,0.0101,0.155,0.2745,-0.3434,0.1553,-0.1786,-0.8572,2640.0
Anomalia,0.0124,0.1557,0.2908,-0.3434,0.1562,-0.1446,-0.8549,2880.0
Anomalia,0.0052,0.1614,0.3361,-0.3392,0.1615,-0.0526,-0.8927,2880.0
Anomalia,0.0106,0.1749,0.3845,-0.3392,0.1752,0.0465,-0.963,2640.0
Anomalia,0.0156,0.1718,0.3845,-0.3392,0.1725,0.021,-0.8708,2640.0
Anomalia,0.0015,0.1864,0.3845,-0.3563,0.1864,0.0109,-1.0382,2880.0
Anomalia,0.0136,0.185,0.3845,-0.378,0.1855,-0.1006,-0.89,2880.0
Anomalia,0.0131,0.1533,0.3542,-0.378,0.1539,-0.2221,-0.0812,2640.0
Anomalia,0.0025,0.1616,0.3542,-0.378,0.1616,-0.0779,-0.3333,2640.0
Anomalia,0.0238,0.1531,0.3542,-0.378,0.1549,-0.0084,-0.122,2640.0
Anomalia,0.0098,0.1247,0.344,-0.2908,0.1251,0.3406,0.4918,2640.0
Anomalia,0.0025,0.1318,0.344,-0.2908,0.1318,0.3101,0.1058,2880.0
Anomalia,0.0147,0.1201,0.3309,-0.2908,0.121,0.1945,0.0458,2880.0
Anomalia,0.001,0.1067,0.2201,-0.2424,0.1067,-0.1746,-0.5801,2880.0
Anomalia,0.0143,0.1171,0.285,-0.2424,0.118,-0.0413,-0.65,2640.0
Anomalia,0.0277,0.1193,0.285,-0.2424,0.1224,-0.0886,-0.6813,2640.0
Anomalia,0.0103,0.1184,0.285,-0.2424,0.1189,0.0245,-0.6192,2640.0
Anomalia,0.0132,0.1241,0.285,-0.2508,0.1248,0.0518,-0.821,2880.0
Anomalia,0.0039,0.1391,0.2831,-0.2535,0.1391,0.0351,-0.9688,2880.0
Anomalia,-0.0027,0.1318,0.2831,-0.2535,0.1318,0.0978,-0.8038,2880.0
Anomalia,0.0147,0.1542,0.3851,-0.3342,0.1549,-0.0083,-0.8163,2880.0
Anomalia,0.0086,0.1567,0.3851,-0.3594,0.1569,-0.0768,-0.6007,2880.0
Anomalia,0.0078,0.148,0.3851,-0.3594,0.1482,-0.1424,-0.3991,2640.0
Anomalia,0.0143,0.1458,0.3851,-0.3594,0.1465,-0.2433,-0.2441,2880.0
Anomalia,-0.0033,0.1569,0.359,-0.3594,0.1569,-0.2046,-0.5113,2880.0
Anomalia,0.0104,0.1814,0.4491,-0.3459,0.1817,0.0959,-0.6216,2880.0
Anomalia,0.0112,0.1774,0.4491,-0.3459,0.1777,0.134,-0.4581,2640.0
Anomalia,0.0103,0.1798,0.4491,-0.3459,0.1801,0.155,-0.5684,2640.0
Anomalia,0.013,0.1564,0.4491,-0.3117,0.1569,0.3188,-0.1502,2640.0
Anomalia,0.0019,0.1234,0.2756,-0.2852,0.1234,-0.045,-0.5017,2640.0
Anomalia,0.011,0.1244,0.2756,-0.2852,0.1249,-0.3498,-0.3944,2640.0
Anomalia,0.0075,0.1184,0.2756,-0.2852,0.1186,-0.3945,-0.0482,2640.0
Anomalia,0.01,0.1064,0.2756,-0.2852,0.1068,-0.4447,0.6434,2880.0
Anomalia,0.0142,0.104,0.2768,-0.2846,0.105,-0.4621,0.5577,2880.0
Anomalia,0.0086,0.1515,0.4195,-0.4208,0.1518,-0.1406,0.7307,2880.0
Anomalia,0.003,0.1754,0.4195,-0.4208,0.1754,-0.1193,-0.414,2880.0
Anomalia,0.0166,0.1761,0.4195,-0.4208,0.1769,-0.309,-0.3831,2880.0
Anomalia,0.013,0.1805,0.4195,-0.4208,0.181,-0.2802,-0.5366,2880.0
Anomalia,0.015,0.1561,0.3227,-0.3294,0.1569,-0.2991,-0.8294,2880.0
Anomalia,0.0244,0.1636,0.3801,-0.3029,0.1655,-0.1197,-0.7942,2880.0
Anomalia,-0.0025,0.1697,0.3801,-0.3029,0.1697,0.2057,-0.9537,2880.0
Anomalia,0.0074,0.175,0.3801,-0.3029,0.1751,0.172,-1.1019,2640.0
Anomalia,0.0013,0.1715,0.3801,-0.3544,0.1715,0.1815,-0.8253,2640.0
Anomalia,0.001,0.2103,0.5051,-0.5574,0.2103,0.0688,-0.1316,2640.0
Anomalia,0.0264,0.2296,0.5051,-0.5574,0.2311,-0.1362,-0.5714,2640.0
Anomalia,0.0126,0.2212,0.5051,-0.5574,0.2215,0.0064,-0.3293,2640.0
Anomalia,0.0102,0.2118,0.5051,-0.5574,0.212,0.0459,-0.0267,2640.0
Anomalia,0.0086,0.1643,0.3909,-0.4137,0.1645,0.1856,-0.3673,2880.0
Anomalia,-0.0048,0.1535,0.3853,-0.3163,0.1535,0.2023,-0.6257,2880.0
Anomalia,0.0137,0.1665,0.4003,-0.3163,0.167,0.0257,-0.7435,2640.0
Anomalia,0.0192,0.1771,0.4003,-0.3163,0.1781,0.0147,-0.9809,2880.0
Anomalia,0.0068,0.1931,0.4003,-0.4016,0.1932,-0.0396,-0.9913,2880.0
Anomalia,0.0196,0.1979,0.4003,-0.4016,0.1989,-0.166,-0.9667,2880.0
Anomalia,-0.0022,0.2125,0.3507,-0.4016,0.2125,-0.0839,-1.1463,2640.0
Anomalia,-0.0085,0.2589,0.6619,-0.5326,0.2591,0.0527,-0.8205,2640.0
Anomalia,0.0091,0.3036,0.7093,-0.5923,0.3037,0.1573,-0.7807,2640.0
Anomalia,0.012,0.2937,0.7093,-0.5923,0.2939,0.1561,-0.5519,2640.0
Anomalia,0.0166,0.2822,0.7093,-0.5923,0.2826,0.197,-0.2894,2640.0
Anomalia,0.0173,0.2424,0.7093,-0.5923,0.243,0.307,0.2591,2880.0
Anomalia,-0.0011,0.1669,0.3553,-0.3895,0.1669,-0.0356,-0.8155,2880.0
Anomalia,-0.0016,0.2043,0.5048,-0.406,0.2043,0.2323,-0.7044,2880.0
Anomalia,0.0079,0.2028,0.5048,-0.406,0.203,0.1106,-0.6965,2880.0
Anomalia,0.0135,0.1953,0.5048,-0.406,0.1958,0.0901,-0.5457,2640.0
Anomalia,0.0237,0.1807,0.5048,-0.406,0.1822,0.1472,-0.222,2640.0
Anomalia,0.0105,0.1325,0.2566,-0.2898,0.1329,-0.1394,-0.9993,2640.0
Anomalia,0.0055,0.1423,0.3085,-0.3507,0.1424,-0.1284,-0.8032,2640.0
Anomalia,0.0047,0.1448,0.3085,-0.3507,0.1449,-0.1091,-0.7362,2880.0
Anomalia,0.0029,0.1382,0.3085,-0.3507,0.1382,-0.1173,-0.4029,2880.0
Anomalia,0.0147,0.1279,0.3085,-0.3507,0.1288,-0.33,0.2584,3120.0
Anomalia,0.0164,0.0982,0.2531,-0.2414,0.0995,-0.2163,0.1979,2880.0
Anomalia,0.0177,0.1249,0.2998,-0.3563,0.1261,-0.314,0.6231,2400.0
Anomalia,0.0132,0.1854,0.4955,-0.4341,0.1859,-0.1306,0.012,2640.0
Anomalia,-0.0009,0.2286,0.4955,-0.4727,0.2286,-0.002,-0.8645,2640.0
Anomalia,0.0046,0.2542,0.4955,-0.4727,0.2543,-0.0217,-1.1609,2640.0
Anomalia,0.0053,0.2366,0.4955,-0.4727,0.2366,-0.0031,-0.7731,2640.0
Anomalia,0.0168,0.1989,0.4877,-0.4727,0.1996,-0.161,-0.2009,2640.0
Anomalia,0.0214,0.1499,0.4877,-0.4362,0.1514,-0.0356,1.0519,2640.0
Anomalia,0.0118,0.1058,0.2491,-0.2332,0.1065,-0.0088,-0.8206,2640.0
Anomalia,0.009,0.102,0.1819,-0.2332,0.1024,-0.2458,-0.9073,2640.0
Anomalia,0.0092,0.1034,0.2387,-0.2332,0.1038,-0.0972,-0.7346,2880.0
Anomalia,0.0041,0.1377,0.3667,-0.2916,0.1378,0.0882,-0.3486,2880.0
Anomalia,0.0162,0.1377,0.3667,-0.2916,0.1387,0.0219,-0.3347,2880.0
Anomalia,0.0109,0.1428,0.3667,-0.2916,0.1432,0.0167,-0.3958,2880.0
Anomalia,0.0013,0.1798,0.3799,-0.4043,0.1798,-0.0086,-0.6337,2880.0
Anomalia,0.002,0.2392,0.7041,-0.5472,0.2392,0.1284,0.1853,2880.0
Anomalia,0.004,0.2867,0.7264,-0.5472,0.2867,0.237,-0.427,2640.0
Anomalia,0.0159,0.287,0.7264,-0.5472,0.2874,0.1269,-0.4773,2640.0
Anomalia,0.0251,0.2728,0.7264,-0.5472,0.274,0.1167,-0.1269,2880.0
Anomalia,0.0169,0.2322,0.7264,-0.5409,0.2328,0.1593,0.0653,2400.0
Anomalia,0.006,0.204,0.4638,-0.4245,0.2041,-0.0036,-0.8433,2640.0
Anomalia,0.0024,0.2353,0.4638,-0.4245,0.2353,0.0619,-1.247,2640.0
Anomalia,-0.0015,0.2328,0.4638,-0.4245,0.2328,0.072,-1.2396,2640.0
Anomalia,0.0162,0.2084,0.4638,-0.3797,0.209,-0.0092,-0.961,2640.0
Anomalia,0.0129,0.1778,0.3766,-0.3797,0.1782,-0.0084,-0.744,2880.0
Anomalia,0.0125,0.14,0.276,-0.2812,0.1406,-0.0103,-1.0588,2880.0
Anomalia,0.0102,0.1479,0.3532,-0.3392,0.1483,-0.0044,-0.7492,2880.0
Anomalia,0.0097,0.1446,0.3532,-0.3392,0.1449,-0.0403,-0.6152,2880.0
Anomalia,0.0155,0.1453,0.3532,-0.3392,0.1462,-0.0941,-0.6488,2640.0
Anomalia,0.0122,0.1446,0.3532,-0.3392,0.1451,-0.0026,-0.7191,2640.0
Anomalia,0.0152,0.1147,0.2645,-0.2343,0.1157,0.064,-0.6136,2640.0
Anomalia,0.0097,0.1203,0.2645,-0.2343,0.1206,-0.0151,-0.773,2640.0
Anomalia,0.0064,0.1041,0.2645,-0.2126,0.1043,0.0274,-0.2221,2640.0
Anomalia,0.0117,0.0965,0.2626,-0.2126,0.0972,0.1811,0.1206,2640.0
Anomalia,0.0108,0.1022,0.2626,-0.2126,0.1028,0.2027,-0.1626,2640.0
Anomalia,0.0155,0.0875,0.2626,-0.1629,0.0888,0.4429,0.0092,2640.0
Anomalia,0.016,0.0924,0.2626,-0.1629,0.0938,0.2711,-0.3277,2880.0
Anomalia,0.007,0.0915,0.2318,-0.2026,0.0917,-0.0099,-0.6184,2400.0
Anomalia,0.0019,0.1118,0.2597,-0.2687,0.1118,-0.2364,-0.4335,2640.0
Anomalia,0.0076,0.131,0.2948,-0.2687,0.1312,0.022,-0.778,2640.0
Anomalia,0.0063,0.1499,0.2948,-0.2843,0.15,-0.044,-1.0488,2640.0
Anomalia,0.0191,0.1552,0.2948,-0.2843,0.1563,-0.1355,-1.1085,2880.0
Anomalia,0.0229,0.1543,0.2948,-0.2843,0.156,-0.1088,-1.1834,2880.0
Anomalia,0.009,0.1673,0.2866,-0.3469,0.1676,-0.1661,-1.1538,2880.0
Anomalia,0.0079,0.1542,0.2866,-0.3469,0.1544,-0.121,-0.9614,2640.0
Anomalia,0.0008,0.1443,0.2866,-0.3469,0.1443,-0.1141,-0.7025,2640.0
Anomalia,0.0066,0.144,0.2912,-0.3469,0.1441,-0.0963,-0.6269,2640.0
Anomalia,0.0172,0.1354,0.3179,-0.2539,0.1364,0.1836,-0.8214,2640.0
Anomalia,0.0199,0.1311,0.3179,-0.2539,0.1326,0.2017,-0.7079,2880.0
Anomalia,0.0127,0.1371,0.3179,-0.2539,0.1377,0.2218,-0.8848,2880.0
Anomalia,0.0023,0.1352,0.3179,-0.2539,0.1353,0.2418,-0.8115,2640.0
Anomalia,-0.0053,0.1095,0.2464,-0.2378,0.1096,0.0802,-0.7086,2640.0
Anomalia,0.0051,0.1145,0.2464,-0.2378,0.1146,0.0492,-0.779,2640.0
Anomalia,0.0138,0.1292,0.2674,-0.3183,0.1299,-0.1153,-0.6207,2880.0
Anomalia,0.0147,0.1314,0.2674,-0.3183,0.1322,-0.2237,-0.5518,2880.0
Anomalia,0.0181,0.1784,0.4877,-0.3761,0.1794,-0.0471,-0.453,2880.0
Anomalia,0.0051,0.2317,0.4877,-0.5835,0.2318,-0.1451,-0.6213,2880.0
Anomalia,0.0034,0.2227,0.4877,-0.5835,0.2227,-0.1501,-0.3267,2640.0
Anomalia,0.0073,0.2216,0.4877,-0.5835,0.2218,-0.1822,-0.2904,2640.0
Anomalia,0.0104,0.1983,0.4771,-0.5835,0.1985,-0.363,0.2346,2640.0
Anomalia,0.016,0.1357,0.2958,-0.2779,0.1366,-0.1048,-0.9473,2640.0
Anomalia,0.014,0.1342,0.2958,-0.2779,0.1349,-0.0064,-0.9555,2640.0
Anomalia,0.0121,0.1585,0.3955,-0.3857,0.159,-0.023,-0.4606,2880.0
Anomalia,0.0023,0.147,0.3955,-0.3857,0.147,0.0713,-0.0773,2880.0
Anomalia,0.0028,0.1393,0.3955,-0.3857,0.1393,0.0397,0.4553,2880.0
Anomalia,0.0138,0.1371,0.3955,-0.3857,0.1378,-0.11,0.6163,3360.0
Anomalia,0.0142,0.0905,0.2343,-0.1656,0.0917,0.1019,-0.7972,2640.0
Anomalia,0.0116,0.1067,0.2422,-0.2687,0.1074,-0.1877,-0.4934,2640.0
Anomalia,0.0157,0.1383,0.3017,-0.3319,0.1392,-0.1451,-0.6211,2640.0
Anomalia,0.0015,0.1487,0.3017,-0.3319,0.1487,-0.0334,-0.9324,2640.0
Anomalia,0.001,0.1495,0.3017,-0.3319,0.1495,-0.006,-0.9414,2640.0
Anomalia,0.0185,0.1426,0.3017,-0.3319,0.1438,-0.1246,-0.7603,2640.0
Anomalia,0.0106,0.1204,0.233,-0.2395,0.1209,-0.1069,-0.9103,2640.0
Anomalia,0.0202,0.1205,0.2852,-0.2001,0.1222,0.1109,-0.9241,2640.0
Anomalia,0.0117,0.1368,0.2852,-0.2522,0.1373,-0.0951,-0.9969,2640.0
Anomalia,-0.001,0.1265,0.2852,-0.2522,0.1265,-0.0484,-0.7496,2640.0
Anomalia,0.007,0.1215,0.2852,-0.2522,0.1217,-0.0064,-0.2813,2640.0
Anomalia,0.0026,0.1107,0.2839,-0.2522,0.1107,-0.1749,-0.1531,2880.0
Anomalia,0.0154,0.1004,0.2839,-0.1946,0.1016,0.1987,-0.4647,2640.0
Anomalia,0.0236,0.1057,0.2839,-0.1946,0.1083,0.0251,-0.7146,2640.0
Anomalia,0.0053,0.1204,0.2472,-0.2474,0.1205,-0.0989,-1.0859,2880.0
Anomalia,0.0075,0.1783,0.5574,-0.465,0.1785,0.0554,0.3576,2880.0
Anomalia,0.017,0.2187,0.5574,-0.465,0.2194,0.1239,-0.3919,2640.0
Anomalia,0.004,0.2304,0.5574,-0.465,0.2304,0.1577,-0.6429,2640.0
Anomalia,0.018,0.236,0.5574,-0.465,0.2367,0.0224,-0.81,2640.0
Anomalia,0.0147,0.2106,0.5126,-0.4174,0.2111,0.0155,-0.8354,2640.0
Anomalia,-0.0041,0.1631,0.3252,-0.406,0.1632,-0.1686,-0.8338,2640.0
Anomalia,0.0082,0.1983,0.5071,-0.4708,0.1985,0.1354,-0.3025,2880.0
Anomalia,0.0083,0.2508,0.5587,-0.5605,0.2509,0.0329,-0.4888,2880.0
Anomalia,0.0167,0.2712,0.5647,-0.5605,0.2718,0.0006,-0.6865,2640.0
Anomalia,0.0204,0.2733,0.5647,-0.5605,0.2741,-0.0376,-0.7457,2640.0
Anomalia,0.0153,0.2535,0.5647,-0.5605,0.2539,-0.0346,-0.5671,2880.0
Anomalia,0.0116,0.2073,0.5647,-0.5005,0.2076,-0.0313,-0.4431,2880.0
Anomalia,0.004,0.1619,0.3588,-0.3937,0.162,-0.1277,-0.597,2640.0
Anomalia,0.0072,0.1511,0.3588,-0.3937,0.1513,-0.1803,-0.0813,2640.0
Anomalia,0.013,0.1174,0.3077,-0.3937,0.1181,-0.7657,1.8119,3360.0
Anomalia,0.0107,0.0671,0.1679,-0.1563,0.068,-0.2084,-0.247,2880.0
Anomalia,0.0145,0.0533,0.1348,-0.1229,0.0553,-0.195,-0.3388,2640.0
Anomalia,0.0172,0.0544,0.1348,-0.1037,0.0571,0.0476,-0.7217,3120.0
Anomalia,0.0059,0.0761,0.2218,-0.1865,0.0763,-0.0123,0.0862,2880.0
Anomalia,0.0113,0.1278,0.4049,-0.3501,0.1283,0.1684,0.9478,2640.0
Anomalia,0.0037,0.2096,0.4796,-0.4915,0.2097,-0.0109,-0.0417,2640.0
Anomalia,0.0067,0.255,0.49,-0.4915,0.2551,0.031,-0.873,2640.0
Anomalia,0.014,0.2606,0.49,-0.4915,0.2609,-0.0438,-0.9818,2640.0
Anomalia,0.0064,0.2484,0.49,-0.4915,0.2485,-0.0161,-0.7569,2640.0
Anomalia,0.0194,0.2278,0.49,-0.4621,0.2287,0.0171,-0.7677,2880.0
Anomalia,0.0156,0.2073,0.4537,-0.3899,0.2078,0.0329,-0.9256,2640.0
Anomalia,0.0081,0.2002,0.4537,-0.3899,0.2003,0.0797,-0.7369,2640.0
Anomalia,0.0191,0.1927,0.4537,-0.3899,0.1936,-0.0012,-0.5108,2640.0
Anomalia,0.0061,0.1417,0.3588,-0.3584,0.1418,-0.0456,0.214,2640.0
Anomalia,-0.0042,0.1,0.2234,-0.3021,0.1001,-0.2113,-0.1266,3360.0
Anomalia,0.0075,0.0957,0.2234,-0.1734,0.096,0.1932,-0.8486,2640.0
Anomalia,0.0032,0.0935,0.2234,-0.1734,0.0935,0.3004,-0.6498,2640.0
Anomalia,0.0155,0.1166,0.3246,-0.2042,0.1176,0.3811,-0.5388,2880.0
Anomalia,0.0259,0.1291,0.3246,-0.2547,0.1316,0.1408,-0.6284,2640.0
Anomalia,0.0117,0.1614,0.3916,-0.343,0.1618,0.0792,-0.6728,2640.0
Anomalia,0.0104,0.1787,0.3916,-0.343,0.179,-0.0006,-1.0705,2640.0
Anomalia,-0.0023,0.1644,0.3916,-0.343,0.1644,0.087,-0.7099,2640.0
Anomalia,0.0077,0.1659,0.3916,-0.343,0.1661,0.0809,-0.6398,2640.0
Anomalia,0.022,0.1555,0.3624,-0.3275,0.157,0.044,-0.8309,2640.0
Anomalia,0.0173,0.1568,0.3624,-0.2948,0.1577,0.0655,-0.9005,2640.0
Anomalia,0.0194,0.1575,0.3624,-0.2948,0.1587,0.0125,-0.9214,2640.0
Anomalia,0.0068,0.1448,0.2941,-0.2948,0.145,0.0045,-0.8494,2880.0
Anomalia,-0.0011,0.1357,0.2983,-0.2948,0.1357,0.034,-0.7855,2880.0
Anomalia,0.0065,0.1146,0.2983,-0.2326,0.1148,0.1376,-0.6096,2880.0
Anomalia,0.0135,0.1226,0.2983,-0.2326,0.1233,0.0743,-0.7648,2880.0
Anomalia,0.0101,0.1224,0.2983,-0.2326,0.1228,0.1067,-0.7888,2880.0
Anomalia,0.0231,0.1182,0.3365,-0.2142,0.1204,0.2542,-0.5969,2880.0
Anomalia,0.0129,0.1853,0.4356,-0.5142,0.1858,-0.2751,0.3136,2880.0
Anomalia,0.0052,0.2184,0.4356,-0.5142,0.2185,-0.1438,-0.5418,2880.0
Anomalia,0.0118,0.2517,0.4393,-0.5142,0.2519,-0.1094,-1.0736,2880.0
Anomalia,0.0003,0.2672,0.4393,-0.5142,0.2672,-0.0319,-1.2647,2640.0
Anomalia,0.0126,0.223,0.4393,-0.4479,0.2234,-0.0564,-0.7817,2640.0
Anomalia,0.0156,0.2196,0.4393,-0.4479,0.2201,-0.0561,-0.8064,2880.0
Anomalia,0.0118,0.206,0.3972,-0.4479,0.2063,-0.1612,-0.7542,2400.0
Anomalia,0.0154,0.199,0.3972,-0.3897,0.1996,-0.2017,-0.8486,2640.0
Anomalia,0.0128,0.2229,0.3972,-0.3897,0.2233,-0.0706,-1.31,2640.0
Anomalia,0.0126,0.2582,0.6309,-0.5472,0.2585,0.0024,-0.8229,2640.0
Anomalia,0.0152,0.2638,0.6309,-0.5472,0.2642,0.0256,-0.8734,2640.0
Anomalia,0.0113,0.2541,0.6309,-0.5472,0.2544,0.1091,-0.6549,2640.0
Anomalia,-0.0013,0.25,0.6309,-0.5472,0.25,0.1387,-0.5292,2880.0
Anomalia,0.0028,0.1853,0.427,-0.4097,0.1853,-0.0021,-0.6772,2880.0
Anomalia,0.0002,0.1497,0.3146,-0.3788,0.1497,-0.125,-0.8393,2880.0
Anomalia,0.0161,0.1547,0.3659,-0.3788,0.1555,-0.1146,-0.6691,2880.0
Anomalia,0.0271,0.1508,0.3659,-0.3238,0.1532,-0.0475,-0.7716,2880.0
Anomalia,0.0223,0.1689,0.3659,-0.3603,0.1703,-0.1277,-0.8126,2880.0
Anomalia,0.0167,0.1678,0.3659,-0.3603,0.1687,-0.0761,-0.7772,2640.0
Anomalia,-0.0023,0.1674,0.3304,-0.3603,0.1674,-0.119,-0.8419,2640.0
Anomalia,0.0111,0.1835,0.3859,-0.3603,0.1838,-0.0139,-0.766,2640.0
Anomalia,0.0042,0.1664,0.3859,-0.3584,0.1664,0.1855,-0.4863,2640.0
Anomalia,0.0179,0.1814,0.3859,-0.3584,0.1823,0.002,-0.8008,2880.0
Anomalia,0.0196,0.1777,0.3859,-0.3584,0.1788,0.0955,-0.8511,2880.0
Anomalia,-0.0031,0.1483,0.3365,-0.3413,0.1483,0.0689,-0.5968,2880.0
Anomalia,0.0106,0.1954,0.4642,-0.4736,0.1957,-0.012,-0.3752,2880.0
Anomalia,0.0121,0.2239,0.5341,-0.4736,0.2242,0.1265,-0.5839,2880.0
Anomalia,0.0067,0.2299,0.5341,-0.4736,0.23,0.124,-0.7289,2640.0
Anomalia,0.0201,0.2316,0.5341,-0.4736,0.2325,0.0439,-0.83,2640.0
Anomalia,0.0173,0.1889,0.5341,-0.4074,0.1896,0.147,-0.2299,2640.0
Anomalia,0.0073,0.1815,0.4863,-0.4642,0.1816,-0.0465,0.0914,2880.0
Anomalia,0.0123,0.174,0.4863,-0.4642,0.1744,-0.2626,0.7387,2880.0
Anomalia,0.0073,0.1624,0.4863,-0.4642,0.1626,-0.3037,1.543,2880.0
Anomalia,0.0047,0.1572,0.4863,-0.4642,0.1573,-0.3041,2.1112,3120.0
Anomalia,0.0164,0.0883,0.212,-0.4112,0.0898,-1.8744,6.5142,3360.0
Anomalia,0.012,0.0586,0.1341,-0.1437,0.0599,-0.4742,-0.3781,2640.0
Anomalia,0.0103,0.0844,0.2451,-0.2677,0.085,-0.4336,1.3417,2640.0
Anomalia,0.0129,0.1295,0.3734,-0.285,0.1301,-0.0274,0.3193,2640.0
Anomalia,0.0022,0.1461,0.3734,-0.2956,0.1461,0.0716,-0.4034,2640.0
Anomalia,0.0093,0.1455,0.3734,-0.2956,0.1458,-0.0529,-0.3707,2640.0
Anomalia,0.0136,0.147,0.3734,-0.2956,0.1476,0.0284,-0.3847,2880.0
Anomalia,0.0123,0.1273,0.3117,-0.2956,0.1279,-0.0445,-0.5505,2880.0
Anomalia,0.0103,0.1148,0.3117,-0.2345,0.1153,0.1916,-0.518,2880.0
Anomalia,0.0084,0.115,0.3117,-0.2345,0.1153,0.2467,-0.5075,2880.0
Anomalia,0.0094,0.1,0.2428,-0.1942,0.1005,0.2547,-0.5228,2640.0
Anomalia,0.0071,0.1273,0.2941,-0.4072,0.1275,-0.3518,1.011,2640.0
Anomalia,0.0141,0.1461,0.3365,-0.4072,0.1468,-0.1663,0.2046,2640.0
Anomalia,0.0152,0.1493,0.3365,-0.4072,0.15,-0.2011,0.007,2640.0
Anomalia,-0.0015,0.1521,0.3365,-0.4072,0.1521,-0.0973,-0.1822,2640.0
Anomalia,0.0084,0.1436,0.3774,-0.2956,0.1439,0.3239,-0.2903,2640.0
Anomalia,0.0155,0.1768,0.4329,-0.3597,0.1775,0.3053,-0.2415,2640.0
Anomalia,0.0132,0.1844,0.4329,-0.3597,0.1849,0.2636,-0.5525,2640.0
Anomalia,0.0249,0.1811,0.4329,-0.3597,0.1828,0.1651,-0.5129,2640.0
Anomalia,0.0089,0.1664,0.4329,-0.3597,0.1666,0.2725,0.0379,2400.0
Anomalia,-0.0091,0.1599,0.4414,-0.4562,0.1602,-0.2006,0.3615,2400.0
Anomalia,0.0111,0.2304,0.5858,-0.5132,0.2307,0.2287,0.0554,2640.0
Anomalia,0.0112,0.2718,0.5858,-0.5132,0.272,0.1165,-0.8366,2640.0
Anomalia,0.0207,0.2782,0.5858,-0.5132,0.279,0.0187,-0.9903,2640.0
Anomalia,0.0309,0.2563,0.5858,-0.5132,0.2582,0.0445,-0.6581,2640.0
Anomalia,0.0066,0.2018,0.4754,-0.4525,0.2019,-0.1268,-0.3156,2880.0
Anomalia,0.0054,0.1394,0.3411,-0.3855,0.1395,-0.3068,0.285,2880.0
Anomalia,-0.0009,0.148,0.3259,-0.3855,0.148,-0.139,-0.1166,2880.0
Anomalia,-0.0022,0.1439,0.3131,-0.3855,0.1439,-0.2004,-0.0452,2880.0
Anomalia,0.0118,0.1267,0.3131,-0.2754,0.1273,0.0534,-0.0277,2640.0
Anomalia,0.016,0.1279,0.3131,-0.2754,0.1289,0.0299,-0.1346,2640.0
Anomalia,0.0168,0.1033,0.2971,-0.2038,0.1046,0.0641,-0.2946,2880.0
Anomalia,0.0145,0.0895,0.2197,-0.2038,0.0906,-0.1728,-0.361,2640.0
Anomalia,0.0009,0.0924,0.1857,-0.2038,0.0924,-0.1434,-0.8334,2880.0
Anomalia,0.0081,0.1054,0.2891,-0.2038,0.1057,0.1718,-0.5034,2880.0
Anomalia,0.0096,0.1105,0.2891,-0.3002,0.1109,-0.0054,-0.1641,2880.0
Anomalia,0.0188,0.1099,0.2891,-0.3002,0.1115,-0.144,-0.0949,2640.0
Anomalia,0.0272,0.1069,0.2891,-0.3002,0.1103,-0.1755,0.1841,2640.0
